feature,coef,clean_feature
char_tfidf__ forc,-0.012250446331985514,char:  forc
char_tfidf__ form,-0.01117806906268508,char:  form
char_tfidf__ forr,0.06994989433841141,char:  forr
char_tfidf__ fort,0.009681757287161663,char:  fort
char_tfidf__ forw,-0.004824906917990418,char:  forw
char_tfidf__ foun,0.007183344337115191,char:  foun
char_tfidf__ fox,0.0179059890139992,char:  fox
char_tfidf__ fox ,0.016855725727842344,char:  fox 
char_tfidf__ fram,0.03329005485377206,char:  fram
char_tfidf__ fran,0.04228980842244288,char:  fran
char_tfidf__ fred,0.05681407862279665,char:  fred
char_tfidf__ fren,0.027369066885928838,char:  fren
char_tfidf__ fres,0.023355113279418433,char:  fres
char_tfidf__ frig,-0.014795204781270407,char:  frig
char_tfidf__ froz,0.0004272511764593992,char:  froz
char_tfidf__ fru,0.011845893790994893,char:  fru
char_tfidf__ fuc,-0.049349874896022314,char:  fuc
char_tfidf__ fuck,-0.05367000093246826,char:  fuck
char_tfidf__ funn,-0.03899561390758672,char:  funn
char_tfidf__ furi,-0.0009965153442717156,char:  furi
char_tfidf__ furt,0.024667826090955004,char:  furt
char_tfidf__ fut,0.06671273676194743,char:  fut
char_tfidf__ gab,-0.1454366628583261,char:  gab
char_tfidf__ gabr,-0.09387062431703466,char:  gabr
char_tfidf__ gal,0.029663083213861574,char:  gal
char_tfidf__ gall,0.023619972992321648,char:  gall
char_tfidf__ gam,0.07494464575749867,char:  gam
char_tfidf__ game,0.05304645100023833,char:  game
char_tfidf__ gan,0.046745550382608754,char:  gan
char_tfidf__ gand,0.030524016556050186,char:  gand
char_tfidf__ gang,0.050391124495651946,char:  gang
char_tfidf__ gar,-0.02569185245377232,char:  gar
char_tfidf__ gara,-0.06924150538054143,char:  gara
char_tfidf__ gard,-0.037043339569147814,char:  gard
char_tfidf__ gary,-0.0604295599185464,char:  gary
char_tfidf__ gas,-0.05719422247869701,char:  gas
char_tfidf__ gas ,-0.01318219463432326,char:  gas 
char_tfidf__ gasp,-0.08133383084127056,char:  gasp
char_tfidf__ gat,-0.01788959762476483,char:  gat
char_tfidf__ gate,-0.002607349940946823,char:  gate
char_tfidf__ gath,0.01384389671695064,char:  gath
char_tfidf__ gav,-0.022456184100060977,char:  gav
char_tfidf__ gave,-0.025631875620521292,char:  gave
char_tfidf__ gaz,-0.06446230560035389,char:  gaz
char_tfidf__ gaze,-0.05756391926718756,char:  gaze
char_tfidf__ gea,0.02908946165350565,char:  gea
char_tfidf__ gear,0.02736878819715968,char:  gear
char_tfidf__ gene,-0.05045888446663164,char:  gene
char_tfidf__ gent,0.08024732933805002,char:  gent
char_tfidf__ geo,-0.07987488168057919,char:  geo
char_tfidf__ geor,-0.0691623372745395,char:  geor
char_tfidf__ ger,0.21752941139821835,char:  ger
char_tfidf__ germ,0.22479298513415547,char:  germ
char_tfidf__ ges,0.013452924338129666,char:  ges
char_tfidf__ gest,0.011205924813074544,char:  gest
char_tfidf__ gh,-0.06168857315247429,char:  gh
char_tfidf__ gho,-0.037296101569685686,char:  gho
char_tfidf__ gia,0.0004025538026846554,char:  gia
char_tfidf__ gian,-0.005624394206471674,char:  gian
char_tfidf__ gig,-0.021250963730583078,char:  gig
char_tfidf__ gil,-0.09510506675500068,char:  gil
char_tfidf__ gin,0.031203386218763774,char:  gin
char_tfidf__ ging,0.017622613082843186,char:  ging
char_tfidf__ git,0.09834923773953702,char:  git
char_tfidf__ gitt,0.044245106915636837,char:  gitt
char_tfidf__ givi,-0.023522605824396137,char:  givi
char_tfidf__ glad,0.013059602668106818,char:  glad
char_tfidf__ glan,0.020652593931460555,char:  glan
char_tfidf__ glar,-0.024431846695157147,char:  glar
char_tfidf__ gle,-0.07735939852563715,char:  gle
char_tfidf__ gli,-0.0702715231020811,char:  gli
char_tfidf__ glo,-0.04849010543080909,char:  glo
char_tfidf__ glow,-0.07167071021184351,char:  glow
"char_tfidf__ go,",-0.022536121929022584,"char:  go,"
"char_tfidf__ go, ",-0.02025092101937783,"char:  go, "
char_tfidf__ god,-0.10111052926158764,char:  god
char_tfidf__ god ,-0.08704355864824449,char:  god 
"char_tfidf__ god,",-0.0790807451004288,"char:  god,"
char_tfidf__ god.,-0.18524324231990347,char:  god.
char_tfidf__ godd,0.012114206739769028,char:  godd
char_tfidf__ gol,-0.10200569815549865,char:  gol
char_tfidf__ gold,-0.1167737656766022,char:  gold
char_tfidf__ gonn,-0.08293070025215252,char:  gonn
char_tfidf__ gor,-0.06899211903747347,char:  gor
char_tfidf__ gord,-0.03496082604457969,char:  gord
char_tfidf__ gott,0.042325313367041074,char:  gott
char_tfidf__ gov,0.08031128424377279,char:  gov
char_tfidf__ gove,0.07822608062341113,char:  gove
char_tfidf__ grac,-0.006715916516528219,char:  grac
char_tfidf__ grad,0.026693601324605506,char:  grad
char_tfidf__ gran,0.06098803931655979,char:  gran
char_tfidf__ gras,0.03040122345879085,char:  gras
char_tfidf__ grav,0.02527604203126525,char:  grav
char_tfidf__ gree,0.06739548353685634,char:  gree
char_tfidf__ grim,-0.0898316325237303,char:  grim
char_tfidf__ grin,-0.07995699004690265,char:  grin
char_tfidf__ grip,-0.05917263396128634,char:  grip
char_tfidf__ grow,-0.005738629132203324,char:  grow
char_tfidf__ gru,0.03476045727288441,char:  gru
char_tfidf__ gua,0.005205284458134748,char:  gua
char_tfidf__ guar,-0.002742213578751577,char:  guar
char_tfidf__ gui,-0.031865848333793224,char:  gui
char_tfidf__ guid,-0.022668929469569728,char:  guid
char_tfidf__ gun,-0.0830055313157463,char:  gun
char_tfidf__ gun ,-0.10525664008598604,char:  gun 
char_tfidf__ gun.,-0.08482075274468061,char:  gun.
char_tfidf__ guns,-0.0635162120252196,char:  guns
char_tfidf__ gus,-0.04698116572846132,char:  gus
char_tfidf__ guy,-0.07701938455595196,char:  guy
char_tfidf__ guy ,-0.08287820562260059,char:  guy 
char_tfidf__ guy.,-0.08465794092570202,char:  guy.
char_tfidf__ guys,-0.06893899928338801,char:  guys
char_tfidf__ hall,-0.0639808401156707,char:  hall
char_tfidf__ ham,0.05938545844042078,char:  ham
char_tfidf__ hamm,0.02824619976968984,char:  hamm
char_tfidf__ hann,0.14151691623808643,char:  hann
char_tfidf__ harr,-0.07442113509467387,char:  harr
char_tfidf__ harv,0.057965604938410416,char:  harv
char_tfidf__ hate,-0.08092326486057866,char:  hate
char_tfidf__ hau,-0.03358460562392423,char:  hau
char_tfidf__ havi,-0.046171234166554984,char:  havi
char_tfidf__ haw,-0.05922255026448195,char:  haw
char_tfidf__ hawk,-0.0038166554282598976,char:  hawk
char_tfidf__ haz,-0.044388901782390904,char:  haz
char_tfidf__ haze,-0.05677094721548877,char:  haze
char_tfidf__ he'l,0.028457325271832135,char:  he'l
char_tfidf__ heat,-0.06336075423619818,char:  heat
char_tfidf__ hec,0.03385002354294149,char:  hec
char_tfidf__ hect,-0.07210635809172619,char:  hect
char_tfidf__ hele,0.1175075106149716,char:  hele
char_tfidf__ heli,0.011284949075017396,char:  heli
char_tfidf__ helm,-0.015912640668101524,char:  helm
char_tfidf__ hen,0.041229664907043176,char:  hen
char_tfidf__ henr,-0.01790144125780596,char:  henr
"char_tfidf__ her,",-0.14754040200279084,"char:  her,"
char_tfidf__ hero,-0.08034820046703094,char:  hero
char_tfidf__ hers,-0.13515538568789545,char:  hers
char_tfidf__ hes,0.05708224556290596,char:  hes
char_tfidf__ hesi,0.047318542851475534,char:  hesi
char_tfidf__ hey,-0.041877551569521415,char:  hey
char_tfidf__ hey ,0.0013043339734065515,char:  hey 
"char_tfidf__ hey,",-0.06760453107655265,"char:  hey,"
char_tfidf__ hic,0.03674592043723341,char:  hic
char_tfidf__ hicc,0.12017536837260195,char:  hicc
char_tfidf__ hid,-0.03955129309203346,char:  hid
char_tfidf__ hide,0.0164575611653996,char:  hide
char_tfidf__ hil,0.018899975866173438,char:  hil
char_tfidf__ hill,-0.006137343205184353,char:  hill
char_tfidf__ him),-0.04259256494465071,char:  him)
char_tfidf__ him?,0.04226569538406188,char:  him?
char_tfidf__ hit ,-0.027337669137719386,char:  hit 
char_tfidf__ hits,-0.03960848280873568,char:  hits
char_tfidf__ hole,-0.021495893461328398,char:  hole
char_tfidf__ holl,0.05446519111483848,char:  holl
char_tfidf__ holm,-0.01179350954122062,char:  holm
char_tfidf__ hon,-0.0616654756473702,char:  hon
char_tfidf__ hone,-0.07989959333671337,char:  hone
char_tfidf__ hono,-0.014622142408111985,char:  hono
char_tfidf__ hoo,-0.039577032601011496,char:  hoo
char_tfidf__ hood,0.00574326097614863,char:  hood
char_tfidf__ hook,-0.05304282267874127,char:  hook
char_tfidf__ hope,0.034911513761784786,char:  hope
char_tfidf__ horr,-0.13524982043934544,char:  horr
char_tfidf__ hors,0.01710788099107832,char:  hors
char_tfidf__ hos,0.0059236612523853064,char:  hos
char_tfidf__ hosp,0.055242463252965224,char:  hosp
char_tfidf__ host,-0.03987470066274304,char:  host
char_tfidf__ hot,-0.002874338586415159,char:  hot
char_tfidf__ hot ,-0.03176545648765951,char:  hot 
char_tfidf__ hote,0.0215514309413515,char:  hote
char_tfidf__ hour,0.006953431801182768,char:  hour
char_tfidf__ how',0.07449132231452449,char:  how'
char_tfidf__ hud,-0.015431756836395092,char:  hud
char_tfidf__ huge,0.015649477039096308,char:  huge
char_tfidf__ huh,0.0295531115694659,char:  huh
char_tfidf__ huh?,0.04253467532778091,char:  huh?
char_tfidf__ hum,-0.034125998852550424,char:  hum
char_tfidf__ huma,-0.046179462382904934,char:  huma
char_tfidf__ hund,0.09128642668538219,char:  hund
char_tfidf__ hung,0.019821698482505423,char:  hung
char_tfidf__ hunt,0.018924262086706372,char:  hunt
char_tfidf__ hurr,-0.01595807063544609,char:  hurr
char_tfidf__ hurt,-0.049239004487615125,char:  hurt
char_tfidf__ hus,-0.017060129049274352,char:  hus
char_tfidf__ husb,-0.06065950473027837,char:  husb
char_tfidf__ hy,-0.04435799057917551,char:  hy
char_tfidf__ i.,-0.050489577125708965,char:  i.
char_tfidf__ i..,-0.10107465439249097,char:  i..
char_tfidf__ ic,0.00013957585698235982,char:  ic
char_tfidf__ ice,-0.036526393473055176,char:  ice
char_tfidf__ ice ,-0.04500742482976922,char:  ice 
char_tfidf__ idea,0.003076573082750429,char:  idea
char_tfidf__ ig,-0.004796087062772234,char:  ig
char_tfidf__ ign,-0.01141475287205387,char:  ign
char_tfidf__ igno,0.007040409946512522,char:  igno
char_tfidf__ il,0.049061276703391284,char:  il
char_tfidf__ ill,0.05717339908879143,char:  ill
char_tfidf__ ima,-0.05322930104120585,char:  ima
char_tfidf__ imag,-0.05134877240386177,char:  imag
char_tfidf__ imm,-0.0066321993985588865,char:  imm
char_tfidf__ imme,0.012580058091111252,char:  imme
char_tfidf__ impa,0.01124544578575228,char:  impa
char_tfidf__ impo,0.03651721935213136,char:  impo
char_tfidf__ impr,0.013498683660416125,char:  impr
"char_tfidf__ in,",0.04688271210471905,"char:  in,"
"char_tfidf__ in, ",0.04333786807368666,"char:  in, "
char_tfidf__ inch,-0.08286310786921877,char:  inch
char_tfidf__ incl,0.006510114463826647,char:  incl
char_tfidf__ incr,-0.022094821155239704,char:  incr
char_tfidf__ ind,0.0664218468609867,char:  ind
char_tfidf__ indi,0.0665874155250845,char:  indi
char_tfidf__ indy,0.09657182410258751,char:  indy
char_tfidf__ inf,0.043930230913012916,char:  inf
char_tfidf__ info,-0.00368971630854323,char:  info
char_tfidf__ inn,-0.0330220982607938,char:  inn
char_tfidf__ inse,0.005635597714055237,char:  inse
char_tfidf__ insp,0.05365781011334539,char:  insp
char_tfidf__ int ,0.041770507167901344,char:  int 
char_tfidf__ int.,-0.026267629817723525,char:  int.
char_tfidf__ intr,-0.00598533007861005,char:  intr
char_tfidf__ inv,-0.04386012608654315,char:  inv
char_tfidf__ inve,-0.052258545902256426,char:  inve
char_tfidf__ invi,-0.03403799153538139,char:  invi
char_tfidf__ ir,0.0005343738279687726,char:  ir
char_tfidf__ ira,0.028848032011858364,char:  ira
char_tfidf__ iro,-0.16304991656834228,char:  iro
char_tfidf__ iron,-0.16374209442362003,char:  iron
"char_tfidf__ is,",-0.0210785036486551,"char:  is,"
"char_tfidf__ is, ",-0.0180462554518167,"char:  is, "
char_tfidf__ is. ,-0.003198446420716836,char:  is. 
char_tfidf__ isa,-0.1458416858956841,char:  isa
char_tfidf__ isab,-0.16576460408242288,char:  isab
char_tfidf__ isl,0.01566060345655337,char:  isl
char_tfidf__ isla,0.01700501951083912,char:  isla
char_tfidf__ it!,0.03359511746049092,char:  it!
char_tfidf__ it! ,0.022535920110123356,char:  it! 
char_tfidf__ it'l,0.014122137948151424,char:  it'l
char_tfidf__ it..,-0.12394036692146161,char:  it..
char_tfidf__ its ,0.059292025727758595,char:  its 
char_tfidf__ itse,-0.04038422598900134,char:  itse
char_tfidf__ jac,-0.015629138339199728,char:  jac
char_tfidf__ jack,-0.01662101934778108,char:  jack
char_tfidf__ jaco,0.05117933058083941,char:  jaco
char_tfidf__ jak,0.12178564280241413,char:  jak
char_tfidf__ jake,0.1339569480678579,char:  jake
char_tfidf__ jam,0.018330409140900686,char:  jam
char_tfidf__ jame,0.047535824854584574,char:  jame
char_tfidf__ jan,0.09069064569093283,char:  jan
char_tfidf__ jane,0.0329516133886782,char:  jane
char_tfidf__ jas,0.0019478638975981171,char:  jas
char_tfidf__ jaso,-0.004245918257222423,char:  jaso
char_tfidf__ jay,-0.038039666939877446,char:  jay
char_tfidf__ jay ,-0.08484697619473032,char:  jay 
char_tfidf__ jea,-0.07274030414762644,char:  jea
char_tfidf__ jean,-0.02369623923308518,char:  jean
char_tfidf__ jee,-0.06969457252951035,char:  jee
char_tfidf__ jef,-0.06147396335235376,char:  jef
char_tfidf__ jeff,-0.05951442398079843,char:  jeff
char_tfidf__ jen,-0.17635848855189645,char:  jen
char_tfidf__ jenn,-0.17389780570410227,char:  jenn
char_tfidf__ jer,0.03994612837101451,char:  jer
char_tfidf__ jerk,0.06202215357981569,char:  jerk
char_tfidf__ jerr,-0.1458238549248385,char:  jerr
char_tfidf__ jes,-0.14861327380230688,char:  jes
char_tfidf__ jess,-0.21137043893185603,char:  jess
char_tfidf__ jesu,-0.10872222929746547,char:  jesu
char_tfidf__ jet,-0.09256431976123468,char:  jet
char_tfidf__ jew,-0.004180898956454303,char:  jew
char_tfidf__ ji,-0.0044031026296418585,char:  ji
char_tfidf__ jil,-0.052419377057144965,char:  jil
char_tfidf__ jill,-0.05944190023143215,char:  jill
char_tfidf__ jim,0.016039665793927852,char:  jim
char_tfidf__ jim ,-0.029568609847258037,char:  jim 
char_tfidf__ jimm,0.06157073568336867,char:  jimm
char_tfidf__ joa,-0.1305381052945271,char:  joa
char_tfidf__ joan,-0.17305182654256476,char:  joan
char_tfidf__ job,0.023209960599121324,char:  job
char_tfidf__ job ,0.022053725544287108,char:  job 
char_tfidf__ joe,-0.013719638887548392,char:  joe
char_tfidf__ joe ,0.028125757016778285,char:  joe 
char_tfidf__ joel,0.053619853872516575,char:  joel
char_tfidf__ joh,0.09218478204126125,char:  joh
char_tfidf__ john,0.07839136153385365,char:  john
char_tfidf__ joi,-0.0005144958066917233,char:  joi
char_tfidf__ join,0.0022760146802717706,char:  join
char_tfidf__ jok,0.0029755671237489244,char:  jok
char_tfidf__ joke,0.00967343644848881,char:  joke
char_tfidf__ jon,-0.05981359170247595,char:  jon
char_tfidf__ jona,-0.09409796192596806,char:  jona
char_tfidf__ jone,-0.08496366118870365,char:  jone
char_tfidf__ jor,0.10609888518014,char:  jor
char_tfidf__ jord,0.09204702406647577,char:  jord
char_tfidf__ jos,-0.04240420122287081,char:  jos
char_tfidf__ joy,-0.021374194220588193,char:  joy
char_tfidf__ jud,-0.031647371559673884,char:  jud
char_tfidf__ judg,0.037789665262142676,char:  judg
char_tfidf__ judy,-0.09485349833053769,char:  judy
char_tfidf__ jul,-0.1308184390128587,char:  jul
char_tfidf__ juli,-0.3042766366092594,char:  juli
char_tfidf__ jun,0.07773226762837585,char:  jun
char_tfidf__ ka,0.017917333325754767,char:  ka
char_tfidf__ kan,0.04484966518416759,char:  kan
char_tfidf__ kar,0.1082948136572587,char:  kar
char_tfidf__ kare,0.09606453964941632,char:  kare
char_tfidf__ karl,0.08403385715823807,char:  karl
char_tfidf__ kat,-0.17959285791615615,char:  kat
char_tfidf__ kate,-0.15025427230634206,char:  kate
char_tfidf__ kay,0.030586624622816194,char:  kay
char_tfidf__ kel,0.009753368168570753,char:  kel
char_tfidf__ kell,-0.03143390841568132,char:  kell
char_tfidf__ ken,-0.009669011354865564,char:  ken
char_tfidf__ kenn,0.018094444535997116,char:  kenn
char_tfidf__ kev,-0.04739038904260263,char:  kev
char_tfidf__ kevi,0.017112625637552434,char:  kevi
char_tfidf__ key,-0.07262188939753274,char:  key
char_tfidf__ key ,0.007180446642706939,char:  key 
char_tfidf__ keys,-0.08497797989493595,char:  keys
char_tfidf__ kic,-0.08970086277954974,char:  kic
char_tfidf__ kick,-0.08938963368394306,char:  kick
char_tfidf__ kid,-0.003980598176774497,char:  kid
char_tfidf__ kid ,0.05378969606538521,char:  kid 
char_tfidf__ kids,-0.051725878112481874,char:  kids
char_tfidf__ kim,-0.002835082860750252,char:  kim
char_tfidf__ kimb,0.08940451422987447,char:  kimb
char_tfidf__ king,-0.05914744230776065,char:  king
char_tfidf__ kir,-0.10828751250279621,char:  kir
char_tfidf__ kirk,-0.024460724172165594,char:  kirk
char_tfidf__ kis,-0.09790891990241109,char:  kis
char_tfidf__ kiss,-0.09606658915730898,char:  kiss
char_tfidf__ kit,-0.010378961264128704,char:  kit
char_tfidf__ kitc,-0.0342200124871596,char:  kitc
char_tfidf__ kl,-0.10126418999057202,char:  kl
char_tfidf__ knee,0.051690422506150684,char:  knee
char_tfidf__ knew,-0.0016126387079525943,char:  knew
char_tfidf__ kni,-0.05509290279373242,char:  kni
char_tfidf__ knif,-0.06667113438586174,char:  knif
char_tfidf__ ko,-0.10434200979595212,char:  ko
char_tfidf__ kor,-0.11941323978793626,char:  kor
char_tfidf__ kr,0.1512658319518811,char:  kr
char_tfidf__ ku,0.14368132618853124,char:  ku
char_tfidf__ ky,-0.07881077648961256,char:  ky
char_tfidf__ lab,-0.030421456250707826,char:  lab
char_tfidf__ lad,0.0005314901669198998,char:  lad
char_tfidf__ lady,-0.0034368899074755307,char:  lady
char_tfidf__ lam,0.04647487928279723,char:  lam
char_tfidf__ lamp,0.04671955916807379,char:  lamp
char_tfidf__ land,0.033603713247073876,char:  land
char_tfidf__ lang,0.07267746045757624,char:  lang
char_tfidf__ lap,-0.0022960094672303906,char:  lap
char_tfidf__ larr,-0.2105800692965089,char:  larr
char_tfidf__ laun,-0.06131144975420578,char:  laun
char_tfidf__ laur,-0.061116484944048886,char:  laur
char_tfidf__ law,-0.06413655735381114,char:  law
char_tfidf__ lawy,0.012878432368606068,char:  lawy
char_tfidf__ lay,0.015612518468378609,char:  lay
char_tfidf__ leap,0.021224813607433793,char:  leap
char_tfidf__ lear,0.011228885593551941,char:  lear
char_tfidf__ leas,0.04657232243011351,char:  leas
char_tfidf__ led,0.009710492008677707,char:  led
char_tfidf__ lee,-0.02998859574010578,char:  lee
char_tfidf__ legs,0.008513674067527384,char:  legs
char_tfidf__ len,0.08496371613135092,char:  len
char_tfidf__ leo,-0.12667886537647738,char:  leo
char_tfidf__ leon,-0.05662235897833328,char:  leon
char_tfidf__ les,0.07114590315911591,char:  les
char_tfidf__ less,0.05314570855141603,char:  less
char_tfidf__ lest,0.13694578579465597,char:  lest
char_tfidf__ lets,-0.06943175885283474,char:  lets
char_tfidf__ lett,0.02350642849582365,char:  lett
char_tfidf__ lev,-0.023125862103898717,char:  lev
char_tfidf__ leve,-0.03229345329561717,char:  leve
char_tfidf__ lib,0.053867783364210366,char:  lib
char_tfidf__ lic,-0.044487152166233626,char:  lic
char_tfidf__ lie,0.08809499580787968,char:  lie
char_tfidf__ lies,0.12442356540962364,char:  lies
char_tfidf__ lieu,0.03679676525300457,char:  lieu
char_tfidf__ lift,0.025624723447101403,char:  lift
char_tfidf__ lil,-0.025593672045717872,char:  lil
char_tfidf__ lim,0.021258824698729587,char:  lim
char_tfidf__ lind,-0.020091630024911232,char:  lind
char_tfidf__ lio,0.07377712329653754,char:  lio
char_tfidf__ lion,0.06645503088309271,char:  lion
char_tfidf__ lip,-0.018000863067891032,char:  lip
char_tfidf__ lips,-0.03210311666952144,char:  lips
char_tfidf__ lisa,-0.15712036784559566,char:  lisa
char_tfidf__ livi,-0.029047788358863576,char:  livi
char_tfidf__ liz,-0.01741977098737537,char:  liz
char_tfidf__ loa,0.007944997642032537,char:  loa
char_tfidf__ load,-0.029317879897456708,char:  load
char_tfidf__ lob,0.054502722551457126,char:  lob
char_tfidf__ lobb,0.07536197161887348,char:  lobb
char_tfidf__ loca,0.004850624739426016,char:  loca
char_tfidf__ lock,-0.05138781421004969,char:  lock
char_tfidf__ log,0.009709738327755322,char:  log
char_tfidf__ lone,-0.021035725022921076,char:  lone
char_tfidf__ loos,-0.04833059320464959,char:  loos
char_tfidf__ lor,0.004581062817121096,char:  lor
char_tfidf__ lose,-0.034512376086422505,char:  lose
char_tfidf__ lost,0.022780387388232598,char:  lost
char_tfidf__ loud,0.011483571167226715,char:  loud
char_tfidf__ loui,0.004572389682617769,char:  loui
char_tfidf__ low ,0.016680081583630123,char:  low 
char_tfidf__ lowe,0.010539281401280706,char:  lowe
char_tfidf__ luc,-0.08641659553157718,char:  luc
char_tfidf__ luck,-0.02087245160031489,char:  luck
char_tfidf__ lucy,-0.13237290219094483,char:  lucy
char_tfidf__ luk,-0.16691398272867058,char:  luk
char_tfidf__ lun,0.07194320058847765,char:  lun
char_tfidf__ lung,0.009786713801025462,char:  lung
char_tfidf__ ly,0.03320988073691915,char:  ly
char_tfidf__ lyi,0.03398768499004269,char:  lyi
char_tfidf__ lyin,0.03371003711545307,char:  lyin
char_tfidf__ lyn,-0.05435889672197858,char:  lyn
char_tfidf__ mac,0.022884994137818863,char:  mac
char_tfidf__ mach,0.00010867238747114904,char:  mach
char_tfidf__ mack,0.027092048464270952,char:  mack
char_tfidf__ macr,0.13261737480516092,char:  macr
char_tfidf__ mag,-0.002015893432520109,char:  mag
char_tfidf__ magg,-0.10136903696901206,char:  magg
char_tfidf__ mai,0.007645142781528602,char:  mai
char_tfidf__ main,-0.03490850296705192,char:  main
char_tfidf__ maj,0.014377717463781985,char:  maj
char_tfidf__ majo,0.04426352713205731,char:  majo
char_tfidf__ mal,-0.13220756572989725,char:  mal
char_tfidf__ malc,0.11501064856199826,char:  malc
char_tfidf__ male,-0.16430711386106917,char:  male
char_tfidf__ man',0.07567724349466347,char:  man'
"char_tfidf__ man,",0.06260690867301212,"char:  man,"
char_tfidf__ mana,0.017150760863719243,char:  mana
char_tfidf__ mann,-0.009854720349952644,char:  mann
char_tfidf__ map,-0.030537742977803702,char:  map
char_tfidf__ marc,0.02318425411327588,char:  marc
char_tfidf__ marg,-0.01760432315577062,char:  marg
char_tfidf__ mari,0.1188760709914109,char:  mari
char_tfidf__ mark,-0.009024571646429069,char:  mark
char_tfidf__ marr,-0.019402093461183746,char:  marr
char_tfidf__ mars,0.04283928019342594,char:  mars
char_tfidf__ mart,0.039703126520010665,char:  mart
char_tfidf__ mary,-0.025375047470885842,char:  mary
char_tfidf__ mask,-0.0558739736759032,char:  mask
char_tfidf__ mass,-0.009215872693359045,char:  mass
char_tfidf__ mast,-0.0646159228556752,char:  mast
char_tfidf__ matc,0.027972457275397822,char:  matc
char_tfidf__ mate,-0.03771252252106789,char:  mate
char_tfidf__ matt,-0.021896078170649404,char:  matt
char_tfidf__ mau,-0.06836690628401487,char:  mau
char_tfidf__ maur,0.02910118570872401,char:  maur
char_tfidf__ max,0.024973253054281018,char:  max
char_tfidf__ max ,-0.07574788956626335,char:  max 
char_tfidf__ may ,-0.031935134035541275,char:  may 
char_tfidf__ mc,0.036763107938105034,char:  mc
char_tfidf__ mcc,-0.10674102084472945,char:  mcc
char_tfidf__ me!,-0.022382486627912812,char:  me!
char_tfidf__ me! ,-0.021979393674541985,char:  me! 
char_tfidf__ me..,-0.14468468003634807,char:  me..
char_tfidf__ me? ,-0.04239447826858177,char:  me? 
char_tfidf__ med,0.07031792629265889,char:  med
char_tfidf__ med.,0.05060869896337978,char:  med.
char_tfidf__ medi,0.03993004919981724,char:  medi
char_tfidf__ mel,0.01599519500274447,char:  mel
char_tfidf__ mela,0.06391013052281132,char:  mela
char_tfidf__ mem,0.016117304268255105,char:  mem
char_tfidf__ memb,-0.03249190401200317,char:  memb
char_tfidf__ memo,0.02090058881724209,char:  memo
char_tfidf__ men ,0.08706536969949495,char:  men 
char_tfidf__ ment,-0.07056735062087253,char:  ment
char_tfidf__ mer,0.050734366935345665,char:  mer
char_tfidf__ merc,-0.022119508267088472,char:  merc
char_tfidf__ merr,0.08297100290635517,char:  merr
char_tfidf__ mess,-0.0029878803823465364,char:  mess
char_tfidf__ met ,-0.011655244357433151,char:  met 
char_tfidf__ meta,-0.1102067931393389,char:  meta
char_tfidf__ mic,-0.08494827165786832,char:  mic
char_tfidf__ mich,-0.1692694371419791,char:  mich
char_tfidf__ mick,0.06981342539493418,char:  mick
char_tfidf__ midd,0.020587034037681754,char:  midd
char_tfidf__ mik,0.031456954533947624,char:  mik
char_tfidf__ mike,0.0190165293820001,char:  mike
char_tfidf__ mile,0.01760387620950996,char:  mile
char_tfidf__ milk,0.12897677500427476,char:  milk
char_tfidf__ mill,-0.012789840986797078,char:  mill
char_tfidf__ milo,-0.1544578697850807,char:  milo
char_tfidf__ mine,-0.022131408210674632,char:  mine
char_tfidf__ mini,-0.022755490756354475,char:  mini
char_tfidf__ mir,0.011839280746849848,char:  mir
char_tfidf__ mira,0.0779473608672332,char:  mira
char_tfidf__ mirr,-0.04008172676967208,char:  mirr
char_tfidf__ mist,-0.01618379958125527,char:  mist
char_tfidf__ mit,0.03686759937518326,char:  mit
char_tfidf__ mitc,-0.06926690067622832,char:  mitc
char_tfidf__ mod,-0.03323439900040193,char:  mod
char_tfidf__ mode,-0.07926091091069729,char:  mode
char_tfidf__ mol,-0.07478019390688087,char:  mol
char_tfidf__ mom ,-0.11909740951261885,char:  mom 
char_tfidf__ mone,0.010424250438409834,char:  mone
char_tfidf__ moni,-0.1234619888072998,char:  moni
char_tfidf__ mons,-0.14135544900211305,char:  mons
char_tfidf__ mont,0.04813248110646665,char:  mont
char_tfidf__ moo,0.008415647415677496,char:  moo
char_tfidf__ moon,-0.0047263135390036215,char:  moon
char_tfidf__ morn,0.07591047225585638,char:  morn
char_tfidf__ mort,-0.06898326413093055,char:  mort
char_tfidf__ moth,-0.0166316675252132,char:  moth
char_tfidf__ moti,0.06631388840103294,char:  moti
char_tfidf__ moto,-0.0875095642484199,char:  moto
char_tfidf__ moun,0.009136428595684226,char:  moun
char_tfidf__ mr,0.1706769165874113,char:  mr
char_tfidf__ mr.,0.2172687477412993,char:  mr.
char_tfidf__ mr. ,0.21610403379820817,char:  mr. 
char_tfidf__ mrs,0.020347731784474625,char:  mrs
char_tfidf__ mrs ,0.011545355891653012,char:  mrs 
char_tfidf__ mrs.,0.03788513107166126,char:  mrs.
char_tfidf__ mul,0.04834361037289815,char:  mul
char_tfidf__ mum,-0.03664441175605449,char:  mum
char_tfidf__ mun,0.04634958926431937,char:  mun
char_tfidf__ mur,-0.028105270932337258,char:  mur
char_tfidf__ murd,0.0010564245927042908,char:  murd
char_tfidf__ murp,0.0190431198871041,char:  murp
char_tfidf__ musi,0.036618685918771786,char:  musi
char_tfidf__ mut,-0.03658818820946075,char:  mut
char_tfidf__ mys,-0.0017996997427387502,char:  mys
